oid,filter,mjd,mag,magerr,clrcoeff
679215400015888,zr,58619.35249,19.160913,0.055199422,0.10103237
679215400015888,zr,58627.36577,19.31956,0.06233167,0.08945375
679315400010884,zi,58627.44223,19.211264,0.07153433,0.18914463
679115400007751,zg,58628.2206,19.90088,0.10147072,-0.07283298
679215400015888,zr,58628.31729,19.29318,0.061079223,0.09881647
679215400015888,zr,58628.39936,19.405346,0.06659868,0.09731596
679215400015888,zr,58632.30442,19.42065,0.06739204,0.10110582
679115400007751,zg,58632.3469,19.78771,0.09320023,-0.054304153
679115400007751,zg,58633.21454,19.807678,0.09461366,-0.09617931
679115400007751,zg,58633.23479,19.813564,0.095034055,-0.06147545
679115400007751,zg,58633.27202,19.852844,0.09788291,-0.066592626
679315400010884,zi,58633.28362,19.300386,0.07651347,0.19513468
679315400010884,zi,58633.28498,19.239697,0.07308718,0.19190736
679215400015888,zr,58633.31393,19.35861,0.06423672,0.09593281
679215400015888,zr,58633.32133,19.282082,0.06056043,0.10594744
1721208300020231,zr,58633.33536,19.335922,0.06942352,0.10933728
1721208300020231,zr,58633.33582,19.42366,0.07400842,0.110128015
679215400015888,zr,58633.35198,19.480371,0.070583805,0.102978684
1720205400005285,zr,58634.31478,19.426401,0.074005045,0.1038624
1720205400005285,zr,58634.31523,19.420336,0.07366583,0.10896585
1721208300020231,zr,58634.32335,19.241356,0.064786576,0.10832369
1721208300020231,zr,58634.32381,19.33662,0.06945893,0.109088205
679115400007751,zg,58635.22164,19.790718,0.093411885,-0.061082244
679115400007751,zg,58635.22256,19.89457,0.1009928,-0.068339534
679215400015888,zr,58635.25669,19.350632,0.063842535,0.09560991
679215400015888,zr,58635.28709,19.342533,0.06344499,0.09636612
679215400015888,zr,58635.28801,19.3698,0.064794086,0.09705658
679115400007751,zg,58635.4368,19.837427,0.09675566,-0.049660873
679115400007751,zg,58637.27048,19.843636,0.09720818,-0.06210211
679315400010884,zi,58637.28721,19.33033,0.07826084,0.19504823
679215400015888,zr,58637.33406,19.362717,0.06444065,0.094574526
679215400015888,zr,58637.34075,19.490692,0.07115123,0.096409276
679215400015888,zr,58638.23782,19.377922,0.06520174,0.09792571
679215400015888,zr,58638.26861,19.35214,0.06391685,0.09915655
679215400015888,zr,58638.29012,19.46698,0.06985465,0.09831884
679215400015888,zr,58638.29104,19.428715,0.067814,0.096857145
679115400007751,zg,58638.32232,19.835737,0.09663286,-0.04863064
679115400007751,zg,58638.34974,19.80432,0.0943745,-0.05698932
679115400007751,zg,58638.35116,19.676468,0.08567782,-0.02931769
679115400007751,zg,58638.36297,19.79655,0.09382362,-0.05042325
679115400007751,zg,58639.21517,19.84291,0.09715525,-0.057180274
679115400007751,zg,58639.26112,19.682335,0.08605981,-0.044506185
679215400015888,zr,58639.29528,19.521444,0.07287003,0.09621629
679215400015888,zr,58639.32159,19.449947,0.068938516,0.09727421
679215400015888,zr,58640.25262,19.462656,0.069620825,0.09611541
679215400015888,zr,58640.26005,19.415985,0.067149125,0.104033634
679215400015888,zr,58640.28399,19.465948,0.06979876,0.10128054
679115400007751,zg,58640.32315,19.7981,0.0939332,-0.055155605
679115400007751,zg,58640.34063,19.856176,0.098128065,-0.049207777
679115400007751,zg,58640.36381,19.903114,0.10164036,-0.07185156
679115400007751,zg,58641.19776,19.719395,0.08851051,-0.057547804
679115400007751,zg,58641.23244,19.76047,0.09130319,-0.072510526
679115400007751,zg,58641.25101,19.72378,0.08880485,-0.06169879
679115400007751,zg,58641.25194,19.805256,0.094441146,-0.06754048
679215400015888,zr,58641.31549,19.37228,0.06491827,0.09462288
679215400015888,zr,58641.31713,19.385448,0.06558203,0.09337234
679215400015888,zr,58641.31806,19.34644,0.06363641,0.096752375
679215400015888,zr,58642.24902,19.400059,0.06632693,0.0979829
679215400015888,zr,58642.27258,19.374344,0.06502181,0.09804975
679215400015888,zr,58642.28193,19.412722,0.06697975,0.09984968
679115400007751,zg,58642.30478,19.748203,0.090460785,-0.04666698
679115400007751,zg,58642.39261,19.640633,0.083379276,-0.0811923
679115400007751,zg,58642.41916,19.726051,0.08895761,-0.05551408
679115400007751,zg,58643.20833,19.71402,0.088151105,-0.054945584
679215400015888,zr,58643.26028,19.272875,0.060133643,0.10529726
679215400015888,zr,58643.2822,19.483002,0.070728004,0.1016715
679115400007751,zg,58643.335,19.757776,0.09111761,-0.05133981
679115400007751,zg,58643.35453,19.787018,0.09315156,-0.056324817
679115400007751,zg,58644.19568,19.798752,0.09397939,-0.065585524
679115400007751,zg,58644.21895,19.835104,0.0965868,-0.046331685
679115400007751,zg,58644.22081,19.752157,0.09073156,-0.044666793
679215400015888,zr,58644.28038,19.379543,0.065283455,0.096136145
679215400015888,zr,58644.2813,19.292841,0.06106327,0.09756704
679115400007751,zg,58644.3463,19.945545,0.10490995,-0.066542126
679115400007751,zg,58645.22134,19.711372,0.08797453,-0.0533412
679115400007751,zg,58645.25007,19.772245,0.092118874,-0.04926382
679315400010884,zi,58645.25983,19.279232,0.07530174,0.1903388
679215400015888,zr,58645.27961,19.361902,0.064400166,0.0961103
